,access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width,poi,crime,poi_std,crime_std,trees,greenness_std
5865,,,"LINESTRING (698047.3927039817 5711626.661897809, 698054.5628485233 5711628.946142576, 698099.0493054274 5711642.297056763, 698136.7568233464 5711655.082966919)",tertiary,,0,,93.5,30 mph,Weymouth Street,False,235991121,,,,1685938638,1685938653,,0,0,0.0,0.0,12,0.24388333567516546
5866,,,"LINESTRING (699332.4045369483 5712936.056814053, 699336.2896287499 5712929.272162767, 699339.3681824335 5712923.747518525, 699343.5835789358 5712922.164959242)","['steps', 'footway']",,0,,18.616,,,False,"[430114795, 382641364]",,,yes,3858588809,4293773568,,0,0,0.0,0.0,0,0.0
5867,,,"LINESTRING (698136.7568233464 5711655.082966919, 698148.7441120817 5711617.090096149)",residential,,0,,39.806,30 mph,Hallam Street,False,147997980,,,,1685938653,25470903,,1,0,0.06360215445495816,0.0,6,0.2269169934430817
5868,,,"LINESTRING (698136.7568233464 5711655.082966919, 698100.2610757462 5711773.862398941)",residential,,0,,124.158,30 mph,Hallam Street,False,147997980,,,,1685938653,101986,,2,29,0.07741383007182656,0.1537008370835017,21,0.27680692033027393
5869,,,"LINESTRING (698136.7568233464 5711655.082966919, 698154.7830100651 5711660.608565741, 698164.4842838882 5711663.359297563, 698169.8211843595 5711663.489817076, 698182.4619164988 5711668.170447294)",tertiary,,0,,47.608,30 mph,Weymouth Street,False,"[235991121, 552718181]",,,,1685938653,1685938656,,3,0,0.12147394011133113,0.0,7,0.23156464304204505
5870,,,"LINESTRING (698136.7568233464 5711655.082966919, 698099.0493054274 5711642.297056763, 698054.5628485233 5711628.946142576, 698047.3927039817 5711626.661897809)",tertiary,,0,,93.49999999999999,30 mph,Weymouth Street,False,235991121,,,,1685938653,1685938638,,0,0,0.0,0.0,12,0.24388333567516546
5871,,,"LINESTRING (698182.4619164988 5711668.170447294, 698201.9970178753 5711612.310977925)",secondary,,0,,59.125,30 mph,Great Portland Street,False,17944927,B506,,,1685938656,822403,,0,0,0.0,0.0,8,0.2319799368621573
5872,,,"LINESTRING (698182.4619164988 5711668.170447294, 698179.2045657105 5711679.712918184, 698158.1756296556 5711741.638473437)",secondary,,0,,77.326,30 mph,Great Portland Street,False,487082555,B506,,,1685938656,1694551560,,1,19,0.05409218885938319,0.1499278755701712,9,0.22836137786742625
5873,,,"LINESTRING (698182.4619164988 5711668.170447294, 698169.8211843595 5711663.489817076, 698164.4842838882 5711663.359297563, 698154.7830100651 5711660.608565741, 698136.7568233464 5711655.082966919)",tertiary,,0,,47.608,30 mph,Weymouth Street,False,"[235991121, 552718181]",,,,1685938656,1685938653,,3,0,0.12147394011133113,0.0,7,0.23156464304204505
5874,,,"LINESTRING (697787.8847724262 5711676.556649244, 697826.7877959781 5711557.858149991)",service,,0,,124.806,,Devonshire Mews South,False,156333050,,,,1685938659,1685938630,,0,11,0.0,0.11217351969942244,3,0.12401188317319888
5875,,,"LINESTRING (697787.8847724262 5711676.556649244, 697831.1935201588 5711690.360373121, 697834.1300660165 5711691.298888969, 697839.7942061634 5711693.190047798)",unclassified,,0,,54.342000000000006,30 mph,Devonshire Street,False,18771038,,,,1685938659,101991,,0,0,0.0,0.0,6,0.2096897025743296
5876,,,"LINESTRING (698039.5738456617 5711813.606316896, 698056.4632304002 5711829.73248205, 698060.76882732 5711835.100725243, 698065.730600093 5711842.699364313, 698072.7555254181 5711854.743568779, 698083.9456423362 5711877.172552427, 698091.3291810931 5711878.429630909, 698112.9401241941 5711881.611959726)",service,,0,,107.42999999999999,,Park Crescent Mews East,False,156333053,,,,1685938664,821550,,0,34,0.0,0.16558599889076658,0,0.0
5877,,,"LINESTRING (697973.8629849269 5711817.633559791, 697992.0442823906 5711757.767621784)",primary,,0,2,62.515,30 mph,Portland Place,False,226108164,A4201,,,1685938666,2440661715,,0,0,0.0,0.0,1,0.07221458252111385
5878,,,"LINESTRING (697973.8629849269 5711817.633559791, 697974.0206914926 5711820.00037672, 697974.5876273082 5711822.026837557, 697975.8299586312 5711823.656518543, 697977.6870044752 5711824.664348045, 697979.8717910482 5711825.105938354, 697982.5863473043 5711824.432414351, 697984.377599166 5711822.854311893, 697985.4739762463 5711820.926169906)",service,,0,,18.232,30 mph,,False,156333057,,,,1685938666,1685938672,,1,0,0.07978470987155811,0.0,1,0.10139523393351044
5879,,,"LINESTRING (697973.8629849269 5711817.633559791, 697970.1163266711 5711829.268388546, 697968.324950414 5711834.587917819)",primary,,0,2,17.820999999999998,30 mph,Portland Place,False,226108164,A4201,,,1685938666,101982,,0,4,0.0,0.11968054641210026,1,0.10214153351227824
5880,,,"LINESTRING (697985.4739762463 5711820.926169906, 697979.9233213867 5711838.202945949)",primary,,0,2,18.131,30 mph,Portland Place,False,147997988,A4201,,,1685938672,1611082208,,1,0,0.07992705566697611,0.0,1,0.1015761355780623
5881,,,"LINESTRING (697985.4739762463 5711820.926169906, 697999.3683708557 5711776.214986373, 698004.4583131975 5711759.354516319, 698005.7693704244 5711755.486096125)",primary,,0,"['2', '3']",68.461,30 mph,Portland Place,False,"[241253347, 147997988]",A4201,,,1685938672,2440661704,,1,0,0.0556242796853958,0.0,1,0.07069069825739
5882,,,"LINESTRING (697985.4739762463 5711820.926169906, 697984.377599166 5711822.854311893, 697982.5863473043 5711824.432414351, 697979.8717910482 5711825.105938354, 697977.6870044752 5711824.664348045, 697975.8299586312 5711823.656518543, 697974.5876273082 5711822.026837557, 697974.0206914926 5711820.00037672, 697973.8629849269 5711817.633559791)",service,,0,,18.232,30 mph,,False,156333057,,,,1685938672,1685938666,,1,0,0.07978470987155811,0.0,1,0.10139523393351044
5883,,,"LINESTRING (698200.409579897 5712469.461739238, 698229.0619489788 5712470.659442883)",tertiary,,0,,28.584,20 mph,Robert Street,False,24417542,,,,485351953,362558445,,0,0,0.0,0.0,3,0.17700737485300322
5884,,,"LINESTRING (698200.409579897 5712469.461739238, 698197.5246206864 5712469.349001773)",tertiary,,0,,2.878,20 mph,Robert Street,False,24417542,,,,485351953,293813468,,0,0,0.0,0.0,2,0.3505773147958227
5885,,,"LINESTRING (698200.409579897 5712469.461739238, 698201.6874850274 5712421.652390653, 698203.4122398434 5712416.085356008, 698205.0935497193 5712411.63014858)",pedestrian,,0,,58.376000000000005,,Compton Close,False,26785899,,,,485351953,293813465,,0,29,0.0,0.1817654244706688,3,0.14681231018645458
5886,,,"LINESTRING (698232.6736825439 5711915.597315109, 698268.6865858036 5711873.042793385)",unclassified,,0,,55.657,30 mph,Cleveland Street,False,22760647,,,,1685938714,25495513,,2,0,0.09261199127467554,0.0,0,0.0
5887,,,"LINESTRING (698232.6736825439 5711915.597315109, 698199.5475979511 5711956.817267675)",unclassified,,0,,52.798,30 mph,Cleveland Street,False,26815751,,,,1685938714,34708782,,0,0,0.0,0.0,0,0.0
5888,,,"LINESTRING (698232.6736825439 5711915.597315109, 698264.0174895235 5711927.812729304)",residential,,0,,33.54,20 mph,Warren Street,False,209364980,,,,1685938714,1685938723,,0,0,0.0,0.0,1,0.08463373163368366
5889,,,"LINESTRING (698264.0174895235 5711927.812729304, 698232.6736825439 5711915.597315109)",residential,,0,,33.54,20 mph,Warren Street,False,209364980,,,,1685938723,1685938714,,0,0,0.0,0.0,1,0.08463373163368366
5890,,,"LINESTRING (698264.0174895235 5711927.812729304, 698293.7048568937 5711939.573862829)",residential,,0,,31.838,20 mph,Warren Street,False,209364980,,,,1685938723,1685938725,,1,0,0.06755941207521303,0.0,0,0.0
5891,,,"LINESTRING (698264.0174895235 5711927.812729304, 698270.1200875742 5711914.388301105, 698304.0566032461 5711866.318855281)",service,,0,,73.489,,Warren Mews,False,26815752,,,,1685938723,294161410,,2,19,0.08673307309860255,0.15167485012310555,0,0.0
5892,,,"LINESTRING (698293.7048568937 5711939.573862829, 698267.4432726699 5711977.899326622)",residential,,0,,46.395,20 mph,Conway Street,False,4257022,,,,1685938725,823536,,1,0,0.06113476736259925,0.0,0,0.0
5893,,,"LINESTRING (698293.7048568937 5711939.573862829, 698342.5884976765 5711868.626982023)",residential,,0,,86.037,20 mph,Conway Street,False,207120022,,,,1685938725,21544864,,3,8,0.1056300577981964,0.10736847961854283,0,0.0
5894,,,"LINESTRING (698293.7048568937 5711939.573862829, 698264.0174895235 5711927.812729304)",residential,,0,,31.838,20 mph,Warren Street,False,209364980,,,,1685938725,1685938723,,1,0,0.06755941207521303,0.0,0,0.0
5895,,,"LINESTRING (698293.7048568937 5711939.573862829, 698350.5920391895 5711961.685449515)",residential,,0,,60.852,20 mph,Warren Street,False,209364980,,,,1685938725,1685938727,,5,0,0.14783111566961302,0.0,0,0.0
5896,,,"LINESTRING (698350.5920391895 5711961.685449515, 698293.7048568937 5711939.573862829)",residential,,0,,60.852,20 mph,Warren Street,False,209364980,,,,1685938727,1685938725,,5,0,0.14783111566961302,0.0,0,0.0
5897,,,"LINESTRING (698350.5920391895 5711961.685449515, 698370.4169296487 5711969.319983597)",residential,,0,,21.181,20 mph,Warren Street,False,209364980,,,,1685938727,1685938739,,3,0,0.15222430177620194,0.0,2,0.15331013214699768
5898,,,"LINESTRING (698350.5920391895 5711961.685449515, 698356.3810350243 5711947.937062584, 698358.3093384859 5711942.678675913, 698358.8026156527 5711939.123546998, 698338.0880063347 5711924.216366111)",service,,0,,49.544,,Richardson's Mews,False,27921702,,,,1685938727,306499809,,5,35,0.1554396590036038,0.1993710632334568,0,0.0
5899,,,"LINESTRING (698370.4169296487 5711969.319983597, 698347.1353241246 5712005.144815009)",residential,,0,,42.668,20 mph,Fitzroy Street,False,4257020,,,,1685938739,823943,,1,0,0.062460559954565086,0.0,9,0.2636901895516697
5900,,,"LINESTRING (698370.4169296487 5711969.319983597, 698350.5920391895 5711961.685449515)",residential,,0,,21.181,20 mph,Warren Street,False,209364980,,,,1685938739,1685938727,,3,0,0.15222430177620194,0.0,2,0.15331013214699768
5901,,,"LINESTRING (698370.4169296487 5711969.319983597, 698393.8767620263 5711935.517693032, 698408.5550240946 5711914.366873699)",residential,,0,,66.797,20 mph,"['Fitzroy Street', 'Fitzroy Square']",False,"[207120021, 297283822]",,,,1685938739,108047,,3,0,0.11188830506472147,0.0,3,0.14219442402842766
5902,,,"LINESTRING (698370.4169296487 5711969.319983597, 698402.6981494726 5711981.706576494, 698407.6937859892 5711983.627932566)","['residential', 'path']",,0,,39.809,20 mph,Warren Street,False,"[209364979, 294662324]",,,,1685938739,1685938740,,2,68,0.10080503163279418,0.24915512805055556,3,0.16165572356535365
5903,,,"LINESTRING (698407.6937859892 5711983.627932566, 698450.1094791745 5712000.275175206)",residential,,0,,45.43,20 mph,Warren Street,False,294658107,,,,1685938740,1685938741,,2,0,0.0974156665491327,0.0,1,0.07811018858645018
5904,,,"LINESTRING (698407.6937859892 5711983.627932566, 698402.6981494726 5711981.706576494, 698370.4169296487 5711969.319983597)","['residential', 'path']",,0,,39.809,20 mph,Warren Street,False,"[209364979, 294662324]",,,,1685938740,1685938739,,2,68,0.10080503163279418,0.24915512805055556,3,0.16165572356535365
5905,destination,,"LINESTRING (698407.6937859892 5711983.627932566, 698415.150150236 5711972.895664067, 698427.8834621338 5711954.408101678, 698430.0929550051 5711954.216147654, 698437.0931189966 5711958.877271365, 698439.0399699719 5711958.296448155, 698480.5622691562 5711900.313793361, 698484.8620775803 5711896.941012633, 698487.7911157793 5711894.160446293, 698493.2784711707 5711886.179593245, 698499.0128969741 5711878.453388883)",residential,,0,,148.071,20 mph,Grafton Mews,False,"[294658106, 241718925, 4816639]",,,,1685938740,30939229,,7,24,0.14140863221916256,0.14037951039089278,2,0.09494487559600796
5906,,,"LINESTRING (698450.1094791745 5712000.275175206, 698476.1993940646 5711962.289048947)",residential,,0,,46.019,20 mph,Whitfield Street,False,4068455,,,,1685938741,526994269,,5,0,0.15835797236281698,0.0,3,0.15570894140479768
5907,,,"LINESTRING (698450.1094791745 5712000.275175206, 698407.6937859892 5711983.627932566)",residential,,0,,45.43,20 mph,Warren Street,False,294658107,,,,1685938741,1685938740,,2,0,0.0974156665491327,0.0,1,0.07811018858645018
5908,,,"LINESTRING (698450.1094791745 5712000.275175206, 698531.2295886744 5712033.069194815, 698548.0868617919 5712040.37674176)",residential,,0,,105.56,20 mph,Warren Street,False,156333054,,,,1685938741,2833955766,,5,0,0.13060691407824582,0.0,2,0.10177211122964104
5909,,,"LINESTRING (699536.8147057164 5711759.58656319, 699544.6541881731 5711764.794497863, 699544.1666404891 5711769.418789994, 699538.3559011741 5711777.09638076, 699531.5928611115 5711775.605480114, 699528.8420263833 5711769.951849419, 699536.8147057164 5711759.58656319)",service,,0,,49.889,,,False,222742863,,,,2316821046,2316821046,,0,0,0.0,0.0,0,0.0
5910,,,"LINESTRING (699536.8147057164 5711759.58656319, 699528.8420263833 5711769.951849419, 699531.5928611115 5711775.605480114, 699538.3559011741 5711777.09638076, 699544.1666404891 5711769.418789994, 699544.6541881731 5711764.794497863, 699536.8147057164 5711759.58656319)",service,,1,,49.888999999999996,,,False,222742863,,,,2316821046,2316821046,,0,0,0.0,0.0,0,0.0
5911,,,"LINESTRING (699536.8147057164 5711759.58656319, 699529.9612524918 5711754.918516668, 699516.7586332131 5711745.123463737, 699509.7527890081 5711739.736787351)",service,,0,,33.486000000000004,,,False,"[222742861, 222742862, 222742863]",,,,2316821046,107864,,1,0,0.06662504233561645,0.0,0,0.0
5912,,,"LINESTRING (698870.7257169738 5712206.749837739, 698922.3593860245 5712238.004758233)",unclassified,,0,,60.197,20 mph,Endsleigh Gardens,False,4059308,,,,1448829542,107989,,0,0,0.0,0.0,6,0.2045639945209589
5913,,,"LINESTRING (698870.7257169738 5712206.749837739, 698862.1389444441 5712202.003594266)",unclassified,,0,,9.784,20 mph,Endsleigh Gardens,False,4059308,,,,1448829542,107995,,0,0,0.0,0.0,2,0.19980302464465785
5914,,,"LINESTRING (698870.7257169738 5712206.749837739, 698871.6722352183 5712197.667109381)",footway,,0,,9.126,,,False,354041362,,,,1448829542,1448891831,,0,0,0.0,0.0,2,0.2052364834503308
5915,,,"LINESTRING (699252.5565969247 5712533.180317434, 699260.1056025228 5712538.153759924)",trunk,,0,3,9.017,30 mph,Euston Road,False,234575098,A501,,,1455776381,2428162877,,0,0,0.0,0.0,0,0.0
5916,,,"LINESTRING (699252.5565969247 5712533.180317434, 699250.6996635329 5712532.004962145, 699247.7668230189 5712529.751748754)",trunk,,0,3,5.882,30 mph,Euston Road,False,234575098,A501,,,1455776381,107978,,0,0,0.0,0.0,0,0.0
5917,,,"LINESTRING (699252.5565969247 5712533.180317434, 699248.5914260221 5712539.171280479, 699245.0325813409 5712544.543491053, 699244.0612806365 5712557.422390494)","['steps', 'footway']",,0,,26.517,,,False,"[132318684, 474029214, 474029215]",,,building_passage,1455776381,2617832331,,0,0,0.0,0.0,0,0.0
5918,,,"LINESTRING (698075.6621847366 5712808.355305696, 698078.3135109257 5712800.57511325)",residential,,0,,8.212,20 mph,Redhill Street,False,40253011,,,,485352064,293812519,,0,0,0.0,0.0,0,0.0
5919,,,"LINESTRING (698767.2963558385 5711879.404154069, 698774.5129617561 5711869.141780591)",unclassified,,0,,12.528,20 mph,Huntley Street,False,303559639,,,,54190727,1685267218,,0,0,0.0,0.0,0,0.0
5920,,,"LINESTRING (698767.2963558385 5711879.404154069, 698727.086814736 5711938.360343412)",unclassified,,0,,71.264,20 mph,Huntley Street,False,303559639,,,,54190727,108022,,0,0,0.0,0.0,0,0.0
5921,,,"LINESTRING (698767.2963558385 5711879.404154069, 698799.5163289201 5711902.21354387, 698842.8133852754 5711841.608362574, 698874.973922265 5711799.307655069, 698877.4429649437 5711796.04157983)","['residential', 'service']",,0,,170.89999999999998,20 mph,Chenies Mews,False,"[587315882, 4082617, 131666898, 131666899]",,,,54190727,108036,,1,22,0.045831263740391516,0.13295744777252924,0,0.0
5922,,,"LINESTRING (697996.9304234072 5711742.034981848, 697999.3782732759 5711734.135444038)",primary,,0,2,8.263,30 mph,Portland Place,False,138183909,A4201,,,1514726033,2440661701,,0,0,0.0,0.0,0,0.0
5923,,,"LINESTRING (697996.9304234072 5711742.034981848, 697992.0442823906 5711757.767621784)",primary,,0,2,16.46,30 mph,Portland Place,False,226108164,A4201,,,1514726033,2440661715,,0,0,0.0,0.0,0,0.0
5924,,,"LINESTRING (697996.9304234072 5711742.034981848, 698008.8571494038 5711745.785365678)",unclassified,,0,,12.464,30 mph,Devonshire Street,False,226108165,,,,1514726033,25495406,,0,0,0.0,0.0,0,0.0
5925,,,"LINESTRING (697996.9304234072 5711742.034981848, 697989.3793838334 5711739.546645593, 697985.4722848665 5711738.559023977, 697934.2802696502 5711722.609045518)",unclassified,,0,,65.397,30 mph,Devonshire Street,False,532636971,,,,1514726033,2440662121,,0,0,0.0,0.0,8,0.2264936677807472
5926,,,"LINESTRING (699488.4969630156 5712154.107098096, 699550.4970395595 5712181.16623277)",unclassified,,0,,67.451,20 mph,Handel Street,False,33281602,,,,378167972,110269,,0,5,0.0,0.0925319167701106,6,0.19914170006947152
5927,,,"LINESTRING (699488.4969630156 5712154.107098096, 699465.21057253 5712144.461184377)",unclassified,,0,,25.131,20 mph,Handel Street,False,33281602,,,,378167972,25475458,,0,0,0.0,0.0,5,0.23748020405733464
5928,,,"LINESTRING (699488.4969630156 5712154.107098096, 699490.5669997007 5712149.689799103)",steps,,0,,4.873,,,False,69903243,,,,378167972,835517666,,0,0,0.0,0.0,2,0.2683876693134195
5929,,,"LINESTRING (698857.0690567316 5711786.991631591, 698859.6035669281 5711783.650167114)",footway,,0,,4.188,,,False,681757483,,,,6384542419,5610146044,,0,37,0.0,0.4822198281055008,0,0.0
5930,,,"LINESTRING (698788.5689765399 5712502.334733938, 698794.9807913215 5712500.537143609)",footway,,0,,6.639,,,False,110643743,,,yes,1263067921,1263646236,,1,0,0.1160150424966776,0.0,0,0.0
5931,,,"LINESTRING (698910.6577308262 5712492.812464114, 698914.1702677209 5712487.549577776)",footway,,0,,6.319,,,False,110643739,,,,1263067923,1263646229,,0,0,0.0,0.0,1,0.15060870655281125
5932,,,"LINESTRING (698801.196252696 5712498.787541319, 698794.9807913215 5712500.537143609)",footway,,0,,6.438,,,False,110643743,,,yes,1263067926,1263646236,,0,0,0.0,0.0,0,0.0
5933,,,"LINESTRING (698889.7842734915 5712520.311065525, 698892.3840963978 5712514.411066469)",footway,,0,,6.441,,,False,164418360,,,,1263067928,1263646234,,0,0,0.0,0.0,4,0.3468221148242259
5934,,,"LINESTRING (698752.4256487465 5711710.032512404, 698754.7455044262 5711706.84961822)",footway,,0,,3.933,,,False,303559654,,,,6010004323,6009986537,,1,0,0.14780533157179598,0.0,0,0.0
5935,,,"LINESTRING (698752.4256487465 5711710.032512404, 698744.2801904669 5711704.635704218)",tertiary,,0,,9.746,20 mph,Torrington Place,False,687481232,,,,6010004323,108044,,1,0,0.09934141336251803,0.0,0,0.0
5936,,,"LINESTRING (698752.4256487465 5711710.032512404, 698750.1569616437 5711713.150600265, 698749.0781240449 5711714.622736601, 698708.5837486313 5711776.039999811)",footway,,0,,79.13799999999999,,,False,"[318351050, 303559654]",,,,6010004323,3247512653,,6,0,0.15106372201780754,0.0,1,0.0683849809458372
